ingredient,count,cuisine
butternut,1,French
combination,1,French
chives,1,French
turnips,1,French
leeks,1,French
sized,1,French
eggplants,1,French
russet,1,French
iron,1,French
lengthways,1,French
cast,1,French
bayonne,1,French
across,1,French
crusty,1,French
liquor,1,French
kirsch,1,French
appenzeller,1,French
el,1,French
ras,1,French
khorchef,1,French
live,1,French
corn,1,French
buckwheat,1,French
blend,1,French
easy,1,French
caster,1,French
basilchopped,1,French
parsleychervilor,1,French
demiglace,1,French
shoulder,1,French
entrecote,1,French
cherries,1,French
button,1,French
chervil,1,French
rosemary,1,French
basic,1,French
thighs,1,French
grapeseed,1,French
strongly,1,French
stalks,1,French
paper,1,French
parsnip,1,French
turnip,1,French
swede,1,French
courgettes,1,French
possible,1,French
free,1,French
skin,1,French
virginia,1,French
suggest,1,French
baked,1,French
removed,1,French
crusts,1,French
supremes,1,French
yolk,1,French
inserted,1,French
fed,1,French
canola,1,French
star,1,French
anise,1,French
coffee,1,French
fried,1,French
crisply,1,French
deli,1,French
double,1,French
peaks,1,French
marnier,1,French
grand,1,French
espresso,1,French
tender,1,French
bittersweet,1,French
lemons,1,French
head,1,French
fraiche,1,French
creme,1,French
oz,1,French
important,1,French
steamed,1,French
almond,1,French
patted,1,French
peppercorns,1,French
tart,1,French
top,1,French
browning,1,French
textured,1,French
firm,1,French
goose,1,French
fluid,1,French
mace,1,French
whites,1,French
seasoning,1,French
rabelais,1,French
quatreepices,1,French
leave,1,French
chickens,1,French
jam,1,French
ganache,1,French
marjoram,1,French
anchovy,1,French
allspice,1,French
piece,1,French
boned,1,French
flounder,1,French
saffron,1,French
grain,1,French
colors,1,French
different,1,French
heirloom,1,French
approx,1,French
scallops,1,French
spanish,1,French
air,1,French
light,1,French
scraped,1,French
lengthwise,1,French
legs,1,French
berry,1,French
fillet,1,French
crabmeat,1,French
nicoise,1,French
dusting,1,French
hands,1,French
greasing,1,French
brushing,1,French
additional,1,French
instant,1,French
surface,1,French
work,1,French
jarlsberg,1,French
clams,1,French
garlicinfused,1,French
methods,1,French
shrimp,1,French
recipe,1,French
clam,1,French
bulb,1,French
squid,1,French
ementhaller,1,French
salt,38,Latin American
pepper,31,Latin American
oil,31,Latin American
onion,25,Latin American
water,21,Latin American
sugar,21,Latin American
garlic,21,Latin American
white,20,Latin American
olive,18,Latin American
red,18,Latin American
flour,17,Latin American
green,16,Latin American
cilantro,16,Latin American
cloves,16,Latin American
chicken,16,Latin American
butter,16,Latin American
corn,15,Latin American
diced,13,Latin American
milk,13,Latin American
cumin,13,Latin American
cheese,13,Latin American
cooked,12,Latin American
powder,11,Latin American
tomatoes,11,Latin American
pieces,11,Latin American
sauce,11,Latin American
medium,10,Latin American
juice,10,Latin American
black,10,Latin American
vinegar,9,Latin American
beef,9,Latin American
eggs,9,Latin American
egg,9,Latin American
rice,8,Latin American
cream,8,Latin American
granulated,8,Latin American
use,8,Latin American
onions,8,Latin American
tomato,7,Latin American
oregano,7,Latin American
coarsely,7,Latin American
kg,7,Latin American
vegetable,7,Latin American
whole,7,Latin American
peeled,7,Latin American
lime,7,Latin American
small,7,Latin American
vanilla,7,Latin American
baking,6,Latin American
drained,6,Latin American
fish,6,Latin American
aji,6,Latin American
fillets,5,Latin American
cubes,5,Latin American
orange,5,Latin American
chile,5,Latin American
frozen,5,Latin American
bell,5,Latin American
stock,5,Latin American
cooled,5,Latin American
cinnamon,5,Latin American
wine,5,Latin American
also,5,Latin American
potato,5,Latin American
pork,5,Latin American
fruit,4,Latin American
paprika,4,Latin American
broth,4,Latin American
leaves,4,Latin American
syrup,4,Latin American
carrots,4,Latin American
lemon,4,Latin American
sea,4,Latin American
shrimp,4,Latin American
limo,4,Latin American
veins,4,Latin American
yellow,4,Latin American
allpurpose,4,Latin American
bought,4,Latin American
cubed,4,Latin American
bunch,4,Latin American
squeeze,4,Latin American
paste,4,Latin American
parsley,4,Latin American
root,4,Latin American
cooking,4,Latin American
parmesan,4,Latin American
warm,4,Latin American
bacon,4,Latin American
found,4,Latin American
heavy,4,Latin American
shredded,4,Latin American
yucca,4,Latin American
meat,4,Latin American
seasoning,4,Latin American
beans,4,Latin American
flank,3,Latin American
pound,3,Latin American
unsalted,3,Latin American
hardboiled,3,Latin American
limes,3,Latin American
potatoes,3,Latin American
ice,3,Latin American
kernels,3,Latin American
packed,3,Latin American
store,3,Latin American
condensed,3,Latin American
sub,3,Latin American
sweetened,3,Latin American
pimento,3,Latin American
sour,3,Latin American
gold,3,Latin American
yukon,3,Latin American
chili,3,Latin American
banana,3,Latin American
coconut,3,Latin American
bouillon,3,Latin American
margarine,3,Latin American
stuffed,3,Latin American
softened,3,Latin American
remove,3,Latin American
well,3,Latin American
masa,3,Latin American
peas,3,Latin American
preffer,3,Latin American
fine,3,Latin American
rinsed,3,Latin American
without,3,Latin American
achiote,3,Latin American
thighs,3,Latin American
season,3,Latin American
breasts,3,Latin American
lard,3,Latin American
peruvian,3,Latin American
goya,3,Latin American
plus,3,Latin American
peppers,3,Latin American
worcestershire,3,Latin American
zest,2,Latin American
apple,2,Latin American
sazon,2,Latin American
tilapia,2,Latin American
three,2,Latin American
serrano,2,Latin American
cider,2,Latin American
plantains,2,Latin American
breadcrumbs,2,Latin American
ham,2,Latin American
ripe,2,Latin American
lulo,2,Latin American
chilies,2,Latin American
extract,2,Latin American
beaten,2,Latin American
homemade,2,Latin American
spinach,2,Latin American
long,2,Latin American
cookies,2,Latin American
steaks,2,Latin American
plum,2,Latin American
leaf,2,Latin American
con,2,Latin American
dulce,2,Latin American
parts,2,Latin American
de,2,Latin American
peach,2,Latin American
trimmed,2,Latin American
jalapeno,2,Latin American
one,2,Latin American
leche,2,Latin American
avocado,2,Latin American
cans,2,Latin American
essence,2,Latin American
yolks,2,Latin American
soft,2,Latin American
thyme,2,Latin American
mild,2,Latin American
mayonnaise,2,Latin American
sherry,2,Latin American
meringue,2,Latin American
sweet,2,Latin American
lean,2,Latin American
raisins,2,Latin American
halfway,2,Latin American
skinned,2,Latin American
avoid,2,Latin American
fully,2,Latin American
depending,2,Latin American
stores,2,Latin American
american,2,Latin American
south,2,Latin American
bass,2,Latin American
flounder,2,Latin American
muenster,2,Latin American
squeezed,2,Latin American
extra,2,Latin American
previously,2,Latin American
needed,2,Latin American
cornstarch,2,Latin American
cornmeal,2,Latin American
steak,2,Latin American
used,2,Latin American
regular,2,Latin American
scallion,2,Latin American
coriander,2,Latin American
mozzarella,2,Latin American
brand,2,Latin American
maseca,2,Latin American
markets,2,Latin American
capers,2,Latin American
bitterness,2,Latin American
boiled,2,Latin American
bitesized,2,Latin American
f,2,Latin American
degrees,2,Latin American
yeast,2,Latin American
dice,2,Latin American
rectangles,2,Latin American
stem,2,Latin American
inch,2,Latin American
uncooked,2,Latin American
chocolate,2,Latin American
dark,2,Latin American
strawberry,2,Latin American
whipped,2,Latin American
latin,2,Latin American
room,2,Latin American
better,2,Latin American
known,2,Latin American
giant,2,Latin American
cusco,2,Latin American
ears,2,Latin American
temperature,2,Latin American
washed,2,Latin American
farmers,1,Latin American
tends,1,Latin American
sheet,1,Latin American
almond,1,Latin American
coat,1,Latin American
smoked,1,Latin American
varnish,1,Latin American
cassava,1,Latin American
called,1,Latin American
box,1,Latin American
kind,1,Latin American
liter,1,Latin American
vinein,1,Latin American
favorite,1,Latin American
work,1,Latin American
chuck,1,Latin American
tabasco,1,Latin American
pressed,1,Latin American
hot,1,Latin American
scallions,1,Latin American
clove,1,Latin American
unripe,1,Latin American
jalapenos,1,Latin American
plantain,1,Latin American
thin,1,Latin American
estimated,1,Latin American
tsp,1,Latin American
spray,1,Latin American
quarts,1,Latin American
coarsley,1,Latin American
adobo,1,Latin American
peanut,1,Latin American
crunchy,1,Latin American
divided,1,Latin American
annatto,1,Latin American
fleshed,1,Latin American
amt,1,Latin American
strained,1,Latin American
pam,1,Latin American
mint,1,Latin American
cereal,1,Latin American
oatmeal,1,Latin American
gerber,1,Latin American
almonds,1,Latin American
slivered,1,Latin American
seed,1,Latin American
celery,1,Latin American
pickled,1,Latin American
unpeeled,1,Latin American
brown,1,Latin American
nut,1,Latin American
brazil,1,Latin American
olives,1,Latin American
halved,1,Latin American
pitted,1,Latin American
baby,1,Latin American
chorizo,1,Latin American
sausages,1,Latin American
epazote,1,Latin American
melted,1,Latin American
sheets,1,Latin American
pastry,1,Latin American
phyllo,1,Latin American
available,1,Latin American
crumbled,1,Latin American
italian,1,Latin American
pounds,1,Latin American
canned,1,Latin American
boiling,1,Latin American
ancho,1,Latin American
tortillas,1,Latin American
sausage,1,Latin American
spiced,1,Latin American
prunes,1,Latin American
quinoa,1,Latin American
cobs,1,Latin American
cover,1,Latin American
quarters,1,Latin American
inches,1,Latin American
scraped,1,Latin American
stems,1,Latin American
cold,1,Latin American
peppercorns,1,Latin American
marjoram,1,Latin American
serving,1,Latin American
chickens,1,Latin American
whites,1,Latin American
tblsp,1,Latin American
defrosted,1,Latin American
thoroughly,1,Latin American
grains,1,Latin American
take,1,Latin American
lengthwise,1,Latin American
rings,1,Latin American
coarse,1,Latin American
habanero,1,Latin American
enough,1,Latin American
pulp,1,Latin American
foil,1,Latin American
find,1,Latin American
amarillo,1,Latin American
real,1,Latin American
firm,1,Latin American
lite,1,Latin American
authenticity,1,Latin American
difference,1,Latin American
makes,1,Latin American
really,1,Latin American
palm,1,Latin American
desired,1,Latin American
roasting,1,Latin American
slices,1,Latin American
aluminum,1,Latin American
dont,1,Latin American
softly,1,Latin American
usually,1,Latin American
hershey,1,Latin American
special,1,Latin American
sweetness,1,Latin American
mellows,1,Latin American
active,1,Latin American
celsius,1,Latin American
lukewarm,1,Latin American
scalded,1,Latin American
crushed,1,Latin American
passion,1,Latin American
mango,1,Latin American
papaya,1,Latin American
access,1,Latin American
coffee,1,Latin American
another,1,Latin American
rhubarb,1,Latin American
even,1,Latin American
pineapple,1,Latin American
mama,1,Latin American
clericis,1,Latin American
recipe,1,Latin American
make,1,Latin American
peaches,1,Latin American
reserved,1,Latin American
boxes,1,Latin American
tbsp,1,Latin American
rind,1,Latin American
cocoa,1,Latin American
lightly,1,Latin American
strong,1,Latin American
removed,1,Latin American
lorocco,1,Latin American
ear,1,Latin American
rounds,1,Latin American
try,1,Latin American
bold,1,Latin American
rotisserie,1,Latin American
flavor,1,Latin American
heaping,1,Latin American
cayenne,1,Latin American
picnic,1,Latin American
shoulder,1,Latin American
per,1,Latin American
using,1,Latin American
smaller,1,Latin American
liquid,1,Latin American
tropical,1,Latin American
kahlua,1,Latin American
flower,1,Latin American
canola,1,Latin American
ginger,1,Latin American
vegetarian,1,Latin American
stripes,1,Latin American
thaw,1,Latin American
loin,1,Latin American
liters,1,Latin American
msg,1,Latin American
turmeric,1,Latin American
panca,1,Latin American
chiles,1,Latin American
seeds,1,Latin American
evaporated,1,Latin American
sprinkles,1,Latin American
decorate,1,Latin American
jimmies,1,Latin American
knorr,1,Latin American
chayotes,1,Latin American
conch,1,Latin American
fillet,1,Latin American
choice,1,Latin American
tortilla,1,Latin American
spaghetti,1,Latin American
plain,1,Latin American
two,1,Latin American
oz,1,Latin American
marmalade,1,Latin American
powdered,1,Latin American
harina,1,Latin American
tamales,1,Latin American
shortening,1,Latin American
marinade,1,Latin American
sofrito,1,Latin American
butt,1,Latin American
stew,1,Latin American
sizes,1,Latin American
chipotle,1,Latin American
salsa,1,Latin American
longgrain,1,Latin American
soaked,1,Latin American
minutes,1,Latin American
drain,1,Latin American
size,1,Latin American
marble,1,Latin American
garbanzo,1,Latin American
hard,1,Latin American
spine,1,Latin American
spices,1,Latin American
crab,1,Latin American
deseeded,1,Latin American
flame,1,Latin American
pigeon,1,Latin American
slivers,1,Latin American
cored,1,Latin American
bay,1,Latin American
pea,1,Latin American
pimiento,1,Latin American
roasted,1,Latin American
grain,1,Latin American
bijol,1,Latin American
hellmanns,1,Latin American
salad,1,Latin American
dressing,1,Latin American
stuff,1,Latin American
monterey,1,Latin American
jack,1,Latin American
cabbage,1,Latin American
coleslaw,1,Latin American
mix,1,Latin American
mustard,1,Latin American
ketchup,1,Latin American
portuguese,1,Latin American
rolls,1,Latin American
packages,1,Latin American
culantro,1,Latin American
fat,1,Latin American
skirt,1,Latin American
tomatillo,1,Latin American
guajillo,1,Latin American
warmed,1,Latin American
nutmeg,1,Latin American
sauce,89,Chinese
oil,84,Chinese
soy,58,Chinese
rice,44,Chinese
garlic,44,Chinese
sesame,43,Chinese
ginger,40,Chinese
chicken,36,Chinese
sugar,35,Chinese
pepper,35,Chinese
water,34,Chinese
green,34,Chinese
salt,31,Chinese
cornstarch,30,Chinese
vinegar,28,Chinese
wine,26,Chinese
cloves,21,Chinese
onions,21,Chinese
red,18,Chinese
vegetable,17,Chinese
pork,17,Chinese
peanut,16,Chinese
chinese,16,Chinese
egg,15,Chinese
onion,15,Chinese
chili,15,Chinese
black,14,Chinese
light,13,Chinese
peeled,13,Chinese
white,13,Chinese
flakes,13,Chinese
beaten,12,Chinese
cooked,12,Chinese
powder,12,Chinese
seeds,11,Chinese
brown,11,Chinese
cold,10,Chinese
boneless,10,Chinese
broth,10,Chinese
eggs,10,Chinese
hoisin,10,Chinese
sodium,9,Chinese
thin,9,Chinese
clove,9,Chinese
slices,9,Chinese
flour,9,Chinese
medium,9,Chinese
low,9,Chinese
scallion,9,Chinese
sherry,9,Chinese
carrot,9,Chinese
stock,8,Chinese
oyster,8,Chinese
honey,7,Chinese
celery,7,Chinese
scallions,7,Chinese
juice,7,Chinese
frying,7,Chinese
inch,6,Chinese
skinless,6,Chinese
orange,6,Chinese
hot,6,Chinese
cabbage,6,Chinese
bean,6,Chinese
shredded,6,Chinese
leaves,5,Chinese
diced,5,Chinese
wonton,5,Chinese
strips,5,Chinese
frozen,5,Chinese
plus,5,Chinese
toasted,5,Chinese
cubes,5,Chinese
shrimp,5,Chinese
pineapple,5,Chinese
lean,5,Chinese
wrappers,4,Chinese
powdered,4,Chinese
small,4,Chinese
grain,4,Chinese
parts,4,Chinese
broccoli,4,Chinese
drops,4,Chinese
ketchup,4,Chinese
lightly,4,Chinese
butter,4,Chinese
like,4,Chinese
mushrooms,4,Chinese
dark,4,Chinese
thawed,4,Chinese
peas,4,Chinese
chunks,4,Chinese
breasts,4,Chinese
crushed,3,Chinese
boiled,3,Chinese
ham,3,Chinese
separated,3,Chinese
regular,3,Chinese
shoots,3,Chinese
gingerroot,3,Chinese
noodles,3,Chinese
head,3,Chinese
szechuan,3,Chinese
tamari,3,Chinese
pieces,3,Chinese
tops,3,Chinese
maize,3,Chinese
shiitake,3,Chinese
shaoxing,3,Chinese
bamboo,3,Chinese
deveined,3,Chinese
skins,3,Chinese
beef,3,Chinese
according,3,Chinese
package,3,Chinese
chives,3,Chinese
boiling,3,Chinese
parsley,3,Chinese
tofu,3,Chinese
cucumber,3,Chinese
lime,3,Chinese
spring,3,Chinese
fine,3,Chinese
drained,3,Chinese
dash,3,Chinese
sriracha,3,Chinese
wedges,2,Chinese
unsalted,2,Chinese
soya,2,Chinese
cubed,2,Chinese
sour,2,Chinese
extract,2,Chinese
peppercorns,2,Chinese
roughly,2,Chinese
beans,2,Chinese
halves,2,Chinese
room,2,Chinese
bouillon,2,Chinese
carrots,2,Chinese
read,2,Chinese
grains,2,Chinese
pinch,2,Chinese
preferably,2,Chinese
spice,2,Chinese
sealing,2,Chinese
mandarin,2,Chinese
cilantro,2,Chinese
pea,2,Chinese
chestnuts,2,Chinese
piece,2,Chinese
florets,2,Chinese
smashed,2,Chinese
paste,2,Chinese
long,2,Chinese
mustard,2,Chinese
granulated,2,Chinese
divided,2,Chinese
fermented,2,Chinese
add,2,Chinese
sprouts,2,Chinese
five,2,Chinese
syrup,2,Chinese
slightly,2,Chinese
note,2,Chinese
prepared,2,Chinese
bok,2,Chinese
sweet,2,Chinese
zest,2,Chinese
peanuts,2,Chinese
lard,2,Chinese
olive,2,Chinese
use,2,Chinese
many,2,Chinese
breast,2,Chinese
make,2,Chinese
instructions,2,Chinese
inches,2,Chinese
mayonnaise,2,Chinese
cm,2,Chinese
seed,2,Chinese
tenderloin,2,Chinese
peppers,2,Chinese
bell,2,Chinese
choy,2,Chinese
stalks,2,Chinese
canola,2,Chinese
mix,2,Chinese
chilies,2,Chinese
need,2,Chinese
thirds,2,Chinese
x,2,Chinese
people,2,Chinese
cooking,2,Chinese
sized,2,Chinese
amount,2,Chinese
fat,2,Chinese
deep,2,Chinese
cream,2,Chinese
thighs,2,Chinese
packages,2,Chinese
coleslaw,2,Chinese
size,2,Chinese
gelatin,2,Chinese
allpurpose,2,Chinese
may,2,Chinese
brush,1,Chinese
quickcooking,1,Chinese
pancake,1,Chinese
ends,1,Chinese
slivers,1,Chinese
vodka,1,Chinese
pencil,1,Chinese
duck,1,Chinese
baby,1,Chinese
sum,1,Chinese
steaming,1,Chinese
chops,1,Chinese
usually,1,Chinese
guess,1,Chinese
depending,1,Chinese
eating,1,Chinese
baking,1,Chinese
margarine,1,Chinese
chunk,1,Chinese
longer,1,Chinese
shoulder,1,Chinese
length,1,Chinese
bite,1,Chinese
lite,1,Chinese
frothy,1,Chinese
coarsely,1,Chinese
corn,1,Chinese
cucumbers,1,Chinese
silken,1,Chinese
maple,1,Chinese
fivespice,1,Chinese
chickenvege,1,Chinese
cantaloupes,1,Chinese
julienned,1,Chinese
raisins,1,Chinese
cube,1,Chinese
fried,1,Chinese
steam,1,Chinese
packed,1,Chinese
loosely,1,Chinese
young,1,Chinese
walnuts,1,Chinese
pastelcolored,1,Chinese
lowgluten,1,Chinese
sprout,1,Chinese
milk,1,Chinese
coconut,1,Chinese
ice,1,Chinese
watermelon,1,Chinese
undrained,1,Chinese
jello,1,Chinese
brand,1,Chinese
segments,1,Chinese
squeezed,1,Chinese
thai,1,Chinese
lowfat,1,Chinese
italian,1,Chinese
cider,1,Chinese
creole,1,Chinese
dijon,1,Chinese
quartered,1,Chinese
cored,1,Chinese
tomatoes,1,Chinese
leftover,1,Chinese
shallots,1,Chinese
bitesize,1,Chinese
gyoza,1,Chinese
raw,1,Chinese
presoaked,1,Chinese
skin,1,Chinese
boil,1,Chinese
reserved,1,Chinese
good,1,Chinese
really,1,Chinese
makes,1,Chinese
knowbut,1,Chinese
champion,1,Chinese
tapioca,1,Chinese
diagonally,1,Chinese
half,1,Chinese
markets,1,Chinese
asian,1,Chinese
found,1,Chinese
sea,1,Chinese
screwpine,1,Chinese
optionalit,1,Chinese
fragrant,1,Chinese
whole,1,Chinese
enough,1,Chinese
thumb,1,Chinese
essential,1,Chinese
chilli,1,Chinese
coriander,1,Chinese
whites,1,Chinese
melted,1,Chinese
cooled,1,Chinese
almond,1,Chinese
lemon,1,Chinese
brewed,1,Chinese
tea,1,Chinese
pearl,1,Chinese
dim,1,Chinese
thick,1,Chinese
lengthwiseshredded,1,Chinese
necks,1,Chinese
lot,1,Chinese
roll,1,Chinese
wraps,1,Chinese
bourbon,1,Chinese
depends,1,Chinese
number,1,Chinese
feeding,1,Chinese
also,1,Chinese
freezes,1,Chinese
well,1,Chinese
drain,1,Chinese
keep,1,Chinese
pat,1,Chinese
paper,1,Chinese
towels,1,Chinese
better,1,Chinese
thigh,1,Chinese
boned,1,Chinese
pods,1,Chinese
linguine,1,Chinese
work,1,Chinese
toastedplus,1,Chinese
balsamic,1,Chinese
comparable,1,Chinese
sweetish,1,Chinese
included,1,Chinese
heinz,1,Chinese
prefer,1,Chinese
wings,1,Chinese
used,1,Chinese
blend,1,Chinese
roasted,1,Chinese
tenders,1,Chinese
bunches,1,Chinese
links,1,Chinese
sausage,1,Chinese
rounds,1,Chinese
sushi,1,Chinese
rack,1,Chinese
spareribs,1,Chinese
pounds,1,Chinese
gel,1,Chinese
food,1,Chinese
coloring,1,Chinese
temperature,1,Chinese
eggplants,1,Chinese
kosher,1,Chinese
preferred,1,Chinese
one,1,Chinese
bag,1,Chinese
purple,1,Chinese
tenderloins,1,Chinese
bao,1,Chinese
bun,1,Chinese
kewpie,1,Chinese
panko,1,Chinese
breadcrumbs,1,Chinese
tails,1,Chinese
mixed,1,Chinese
shoot,1,Chinese
zucchini,1,Chinese
backs,1,Chinese
chinesestyle,1,Chinese
halved,1,Chinese
cured,1,Chinese
chile,1,Chinese
substitute,1,Chinese
meat,1,Chinese
turkeybeef,1,Chinese
even,1,Chinese
veggie,1,Chinese
crumbles,1,Chinese
wheat,1,Chinese
lamb,1,Chinese
cumin,1,Chinese
cheese,1,Chinese
temp,1,Chinese
crabmeat,1,Chinese
picked,1,Chinese
wrapper,1,Chinese
buy,1,Chinese
im,1,Chinese
never,1,Chinese
quite,1,Chinese
sure,1,Chinese
ill,1,Chinese
end,1,Chinese
gai,1,Chinese
lan,1,Chinese
rinsed,1,Chinese
instant,1,Chinese
granules,1,Chinese
spaghetti,1,Chinese
spinach,1,Chinese
yolk,1,Chinese
steamed,1,Chinese
dusting,1,Chinese
favorite,1,Chinese
smoked,1,Chinese
smithfield,1,Chinese
rough,1,Chinese
diameter,1,Chinese
mushroom,1,Chinese
flattened,1,Chinese
unflavored,1,Chinese
uncooked,1,Chinese
dumpling,1,Chinese
square,1,Chinese
round,1,Chinese
napa,1,Chinese
matchsticksize,1,Chinese
molasses,1,Chinese
peppercorn,1,Chinese
seasoned,1,Chinese
less,1,Chinese
parboiling,1,Chinese
nira,1,Chinese
toubanjan,1,Chinese
doubanjiang,1,Chinese
tenmienjan,1,Chinese
tenmenjan,1,Chinese
tenmenjiang,1,Chinese
ichimi,1,Chinese
togarashi,1,Chinese
japanese,1,Chinese
sake,1,Chinese
thicklysliced,1,Chinese
sauce,48,Japanese
sugar,39,Japanese
rice,38,Japanese
soy,37,Japanese
salt,33,Japanese
oil,30,Japanese
water,27,Japanese
mirin,19,Japanese
pepper,19,Japanese
flour,17,Japanese
eggs,15,Japanese
sesame,15,Japanese
chicken,14,Japanese
green,14,Japanese
pork,14,Japanese
garlic,13,Japanese
ginger,13,Japanese
onion,13,Japanese
vinegar,13,Japanese
cabbage,10,Japanese
egg,10,Japanese
beef,10,Japanese
cooked,10,Japanese
vegetable,10,Japanese
dashi,10,Japanese
small,9,Japanese
piece,9,Japanese
sake,9,Japanese
noodles,9,Japanese
sushi,9,Japanese
boneless,8,Japanese
pieces,8,Japanese
seeds,8,Japanese
japanese,8,Japanese
stock,7,Japanese
clove,7,Japanese
peeled,7,Japanese
medium,7,Japanese
beaten,7,Japanese
hot,7,Japanese
red,7,Japanese
nori,7,Japanese
bean,6,Japanese
black,6,Japanese
powder,6,Japanese
onions,6,Japanese
panko,6,Japanese
breadcrumbs,6,Japanese
thin,6,Japanese
like,5,Japanese
flakes,5,Japanese
brown,5,Japanese
bonito,5,Japanese
butter,5,Japanese
use,5,Japanese
frying,5,Japanese
sprouts,5,Japanese
juice,5,Japanese
wine,5,Japanese
pinch,5,Japanese
toasted,5,Japanese
cloves,5,Japanese
white,5,Japanese
carrot,4,Japanese
sweet,4,Japanese
miso,4,Japanese
shredded,4,Japanese
beans,4,Japanese
fish,4,Japanese
kelp,4,Japanese
allpurpose,4,Japanese
milk,4,Japanese
potato,4,Japanese
leaf,4,Japanese
light,4,Japanese
broth,4,Japanese
strips,4,Japanese
scallion,4,Japanese
carrots,4,Japanese
wheat,4,Japanese
salmon,3,Japanese
boiling,3,Japanese
recipe,3,Japanese
paste,3,Japanese
lemon,3,Japanese
pickled,3,Japanese
tofu,3,Japanese
mushrooms,3,Japanese
steamed,3,Japanese
okinawa,3,Japanese
soba,3,Japanese
awamori,3,Japanese
baking,3,Japanese
packet,3,Japanese
olive,3,Japanese
eel,3,Japanese
skin,3,Japanese
deep,3,Japanese
crabmeat,3,Japanese
scallions,3,Japanese
leftovers,3,Japanese
seaweed,3,Japanese
sheet,3,Japanese
breasts,3,Japanese
see,3,Japanese
cooking,3,Japanese
low,3,Japanese
worcestershire,3,Japanese
canola,3,Japanese
skinless,3,Japanese
raw,3,Japanese
sodium,3,Japanese
cream,3,Japanese
chili,3,Japanese
wasabi,3,Japanese
apple,3,Japanese
thighs,2,Japanese
whole,2,Japanese
tomato,2,Japanese
head,2,Japanese
needed,2,Japanese
ketchup,2,Japanese
steak,2,Japanese
either,2,Japanese
glutinous,2,Japanese
fine,2,Japanese
melted,2,Japanese
half,2,Japanese
chops,2,Japanese
katsuoboshi,2,Japanese
gingerroot,2,Japanese
whatever,2,Japanese
granulated,2,Japanese
dash,2,Japanese
mayonnaise,2,Japanese
pressed,2,Japanese
rinsed,2,Japanese
serving,2,Japanese
flavor,2,Japanese
without,2,Japanese
ramen,2,Japanese
packages,2,Japanese
inch,2,Japanese
bamboo,2,Japanese
well,2,Japanese
chives,2,Japanese
plus,2,Japanese
removed,2,Japanese
separated,2,Japanese
cornstarch,2,Japanese
inches,2,Japanese
x,2,Japanese
honey,2,Japanese
chinese,2,Japanese
tea,2,Japanese
peas,2,Japanese
choice,2,Japanese
diagonally,2,Japanese
cubes,2,Japanese
yolks,2,Japanese
loin,2,Japanese
curry,2,Japanese
youd,2,Japanese
mochiko,2,Japanese
scraps,2,Japanese
chunks,2,Japanese
bay,2,Japanese
mustard,2,Japanese
soya,2,Japanese
sticky,1,Japanese
enough,1,Japanese
rinsedsoaked,1,Japanese
radish,1,Japanese
gome,1,Japanese
mochi,1,Japanese
dice,1,Japanese
regular,1,Japanese
isnt,1,Japanese
dryroasted,1,Japanese
potatoes,1,Japanese
hourdrained,1,Japanese
cucumber,1,Japanese
diced,1,Japanese
root,1,Japanese
meat,1,Japanese
must,1,Japanese
fried,1,Japanese
atsuage,1,Japanese
braised,1,Japanese
cutlets,1,Japanese
fry,1,Japanese
cakes,1,Japanese
benishoga,1,Japanese
snapper,1,Japanese
burdock,1,Japanese
gobo,1,Japanese
brick,1,Japanese
broken,1,Japanese
komagire,1,Japanese
piiman,1,Japanese
shoots,1,Japanese
oyster,1,Japanese
watercress,1,Japanese
bitter,1,Japanese
melon,1,Japanese
long,1,Japanese
bacon,1,Japanese
adzuki,1,Japanese
shiso,1,Japanese
bunch,1,Japanese
desired,1,Japanese
coriander,1,Japanese
dices,1,Japanese
shiitake,1,Japanese
cinnamon,1,Japanese
nutmeg,1,Japanese
perfect,1,Japanese
luncheon,1,Japanese
typically,1,Japanese
wrapped,1,Japanese
sushigrade,1,Japanese
bitesized,1,Japanese
slice,1,Japanese
smoked,1,Japanese
grilled,1,Japanese
neutral,1,Japanese
brewed,1,Japanese
fatty,1,Japanese
trimmed,1,Japanese
azuki,1,Japanese
box,1,Japanese
pounded,1,Japanese
snow,1,Japanese
powdered,1,Japanese
seasoned,1,Japanese
shrimp,1,Japanese
deveined,1,Japanese
avocados,1,Japanese
surimi,1,Japanese
imitation,1,Japanese
english,1,Japanese
ripe,1,Japanese
raisins,1,Japanese
stems,1,Japanese
nuts,1,Japanese
vanilla,1,Japanese
chuck,1,Japanese
ribeye,1,Japanese
quick,1,Japanese
meal,1,Japanese
already,1,Japanese
browned,1,Japanese
drained,1,Japanese
radishes,1,Japanese
grease,1,Japanese
hon,1,Japanese
description,1,Japanese
buy,1,Japanese
sirloin,1,Japanese
stalks,1,Japanese
celery,1,Japanese
lengths,1,Japanese
angel,1,Japanese
hair,1,Japanese
pasta,1,Japanese
daikon,1,Japanese
mushroom,1,Japanese
squares,1,Japanese
sherry,1,Japanese
beaters,1,Japanese
substitute,1,Japanese
canned,1,Japanese
cold,1,Japanese
leeks,1,Japanese
torn,1,Japanese
sheets,1,Japanese
grain,1,Japanese
note,1,Japanese
apricot,1,Japanese
tabasco,1,Japanese
cucumbers,1,Japanese
bouillon,1,Japanese
crumbled,1,Japanese
according,1,Japanese
vegetables,1,Japanese
quantity,1,Japanese
following,1,Japanese
firm,1,Japanese
cube,1,Japanese
prepared,1,Japanese
